TOKEN,PDATE,PDTIME,MCIP
464,2024-03-08,2024-03-08 06:08:00,CK5O223960333
8,2024-03-08,2024-03-08 06:08:00,CK5O223960333
4,2024-03-08,2024-03-08 06:08:00,CK5O223960333
10022,2024-03-08,2024-03-08 06:20:00,CK5O223960315
714,2024-03-08,2024-03-08 06:24:00,CK5O223960333
3,2024-03-08,2024-03-08 06:25:00,CK5O223960333
2,2024-03-08,2024-03-08 06:26:00,CK5O223960333
11349,2024-03-08,2024-03-08 06:59:00,CK5O223960315
328,2024-03-08,2024-03-08 07:00:00,CK5O223960315
329,2024-03-08,2024-03-08 07:00:00,CK5O223960315
296,2024-03-08,2024-03-08 07:00:00,CK5O223960315
10023,2024-03-08,2024-03-08 07:01:00,CK5O223960315
311,2024-03-08,2024-03-08 07:02:00,CK5O223960315
60,2024-03-08,2024-03-08 07:09:00,CK5O223960333
11521,2024-03-08,2024-03-08 07:17:00,CK5O223960315
351,2024-03-08,2024-03-08 07:19:00,CK5O223960315
349,2024-03-08,2024-03-08 07:19:00,CK5O223960315
347,2024-03-08,2024-03-08 07:29:00,CK5O223960315
98,2024-03-08,2024-03-08 07:33:00,CK5O223960315
263,2024-03-08,2024-03-08 07:40:00,CK5O223960315
320,2024-03-08,2024-03-08 07:42:00,CK5O223960315
11292,2024-03-08,2024-03-08 07:54:00,CK5O223960315
11257,2024-03-08,2024-03-08 08:02:00,CK5O223960315
195,2024-03-08,2024-03-08 08:03:00,CK5O223960315
54,2024-03-08,2024-03-08 08:22:00,CK5O223960333
10019,2024-03-08,2024-03-08 08:25:00,CK5O223960315
00027,2024-03-08,2024-03-08 08:26:00,CK5O223960333
612,2024-03-08,2024-03-08 08:30:00,CK5O223960333
721,2024-03-08,2024-03-08 08:32:00,CK5O223960333
720,2024-03-08,2024-03-08 08:33:00,CK5O223960333
650,2024-03-08,2024-03-08 08:36:00,CK5O223960333
11314,2024-03-08,2024-03-08 08:40:00,CK5O223960315
11394,2024-03-08,2024-03-08 08:41:00,CK5O223960315
658,2024-03-08,2024-03-08 08:44:00,CK5O223960333
11480,2024-03-08,2024-03-08 08:45:00,CK5O223960315
699,2024-03-08,2024-03-08 08:46:00,CK5O223960333
702,2024-03-08,2024-03-08 08:48:00,CK5O223960333
10010,2024-03-08,2024-03-08 08:48:00,CK5O223960315
330,2024-03-08,2024-03-08 08:48:00,CK5O223960333
690,2024-03-08,2024-03-08 08:49:00,CK5O223960297
43,2024-03-08,2024-03-08 08:49:00,CK5O223960315
11423,2024-03-08,2024-03-08 08:50:00,CK5O223960315
90,2024-03-08,2024-03-08 08:50:00,CK5O223960315
613,2024-03-08,2024-03-08 08:51:00,CK5O223960333
109,2024-03-08,2024-03-08 08:51:00,CK5O223960315
10028,2024-03-08,2024-03-08 08:51:00,CK5O223960315
275,2024-03-08,2024-03-08 08:52:00,CK5O223960352
344,2024-03-08,2024-03-08 08:52:00,CK5O223960315
39,2024-03-08,2024-03-08 08:52:00,CK5O223960315
11449,2024-03-08,2024-03-08 08:52:00,CK5O223960315
11502,2024-03-08,2024-03-08 08:52:00,CK5O223960315
11508,2024-03-08,2024-03-08 08:52:00,CK5O223960315
19,2024-03-08,2024-03-08 08:53:00,CK5O223960315
316,2024-03-08,2024-03-08 08:53:00,CK5O223960297
11468,2024-03-08,2024-03-08 08:53:00,CK5O223960315
38,2024-03-08,2024-03-08 08:54:00,CK5O223960315
10029,2024-03-08,2024-03-08 08:54:00,CK5O223960315
11419,2024-03-08,2024-03-08 08:54:00,CK5O223960315
11522,2024-03-08,2024-03-08 08:54:00,CK5O223960315
20,2024-03-08,2024-03-08 08:54:00,CK5O223960333
11247,2024-03-08,2024-03-08 08:54:00,CK5O223960315
21,2024-03-08,2024-03-08 08:54:00,CK5O223960333
701,2024-03-08,2024-03-08 08:55:00,CK5O223960333
11476,2024-03-08,2024-03-08 08:55:00,CK5O223960315
11416,2024-03-08,2024-03-08 08:55:00,CK5O223960315
675,2024-03-08,2024-03-08 08:56:00,CK5O223960333
11425,2024-03-08,2024-03-08 08:56:00,CK5O223960315
621,2024-03-08,2024-03-08 08:56:00,CK5O223960333
49,2024-03-08,2024-03-08 08:56:00,CK5O223960315
523,2024-03-08,2024-03-08 08:56:00,CK5O223960297
11305,2024-03-08,2024-03-08 08:56:00,CK5O223960315
108,2024-03-08,2024-03-08 08:56:00,CK5O223960315
110,2024-03-08,2024-03-08 08:56:00,CK5O223960315
11461,2024-03-08,2024-03-08 08:56:00,CK5O223960315
58,2024-03-08,2024-03-08 08:56:00,CK5O223960333
97,2024-03-08,2024-03-08 08:56:00,CK5O223960315
10011,2024-03-08,2024-03-08 08:57:00,CK5O223960315
10024,2024-03-08,2024-03-08 08:57:00,CK5O223960315
11512,2024-03-08,2024-03-08 08:57:00,CK5O223960315
32,2024-03-08,2024-03-08 08:57:00,CK5O223960315
11415,2024-03-08,2024-03-08 08:57:00,CK5O223960315
11444,2024-03-08,2024-03-08 08:57:00,CK5O223960315
10004,2024-03-08,2024-03-08 08:57:00,CK5O223960315
11369,2024-03-08,2024-03-08 08:57:00,CK5O223960315
628,2024-03-08,2024-03-08 08:57:00,CK5O223960333
6,2024-03-08,2024-03-08 08:58:00,CK5O223960333
585,2024-03-08,2024-03-08 08:58:00,CK5O223960333
625,2024-03-08,2024-03-08 08:58:00,CK5O223960333
11499,2024-03-08,2024-03-08 08:58:00,CK5O223960315
592,2024-03-08,2024-03-08 08:58:00,CK5O223960333
11353,2024-03-08,2024-03-08 08:58:00,CK5O223960315
15,2024-03-08,2024-03-08 08:58:00,CK5O223960333
11503,2024-03-08,2024-03-08 08:58:00,CK5O223960315
11451,2024-03-08,2024-03-08 08:58:00,CK5O223960315
10,2024-03-08,2024-03-08 08:58:00,CK5O223960315
11492,2024-03-08,2024-03-08 08:59:00,CK5O223960315
11474,2024-03-08,2024-03-08 08:59:00,CK5O223960315
11465,2024-03-08,2024-03-08 08:59:00,CK5O223960315
561,2024-03-08,2024-03-08 08:59:00,CK5O223960352
304,2024-03-08,2024-03-08 08:59:00,CK5O223960297
722,2024-03-08,2024-03-08 08:59:00,CK5O223960333
11424,2024-03-08,2024-03-08 08:59:00,CK5O223960315
703,2024-03-08,2024-03-08 09:00:00,CK5O223960333
11384,2024-03-08,2024-03-08 09:00:00,CK5O223960315
600,2024-03-08,2024-03-08 09:00:00,CK5O223960333
11418,2024-03-08,2024-03-08 09:00:00,CK5O223960315
574,2024-03-08,2024-03-08 09:00:00,CK5O223960333
11511,2024-03-08,2024-03-08 09:00:00,CK5O223960315
11497,2024-03-08,2024-03-08 09:00:00,CK5O223960315
700,2024-03-08,2024-03-08 09:00:00,CK5O223960333
11225,2024-03-08,2024-03-08 09:00:00,CK5O223960315
59,2024-03-08,2024-03-08 09:01:00,CK5O223960333
583,2024-03-08,2024-03-08 09:01:00,CK5O223960333
11469,2024-03-08,2024-03-08 09:01:00,CK5O223960315
11422,2024-03-08,2024-03-08 09:01:00,CK5O223960315
72,2024-03-08,2024-03-08 09:01:00,CK5O223960315
696,2024-03-08,2024-03-08 09:01:00,CK5O223960297
553,2024-03-08,2024-03-08 09:01:00,CK5O223960333
648,2024-03-08,2024-03-08 09:01:00,CK5O223960297
11417,2024-03-08,2024-03-08 09:01:00,CK5O223960315
653,2024-03-08,2024-03-08 09:01:00,CK5O223960333
11494,2024-03-08,2024-03-08 09:01:00,CK5O223960315
11308,2024-03-08,2024-03-08 09:01:00,CK5O223960315
644,2024-03-08,2024-03-08 09:01:00,CK5O223960333
11506,2024-03-08,2024-03-08 09:02:00,CK5O223960315
656,2024-03-08,2024-03-08 09:02:00,CK5O223960333
11298,2024-03-08,2024-03-08 09:02:00,CK5O223960315
17,2024-03-08,2024-03-08 09:02:00,CK5O223960333
11493,2024-03-08,2024-03-08 09:02:00,CK5O223960315
35,2024-03-08,2024-03-08 09:02:00,CK5O223960333
10025,2024-03-08,2024-03-08 09:02:00,CK5O223960315
11351,2024-03-08,2024-03-08 09:02:00,CK5O223960315
636,2024-03-08,2024-03-08 09:02:00,CK5O223960333
11500,2024-03-08,2024-03-08 09:02:00,CK5O223960315
647,2024-03-08,2024-03-08 09:02:00,CK5O223960333
673,2024-03-08,2024-03-08 09:02:00,CK5O223960333
11325,2024-03-08,2024-03-08 09:02:00,CK5O223960315
643,2024-03-08,2024-03-08 09:02:00,CK5O223960333
10009,2024-03-08,2024-03-08 09:02:00,CK5O223960315
685,2024-03-08,2024-03-08 09:02:00,CK5O223960333
623,2024-03-08,2024-03-08 09:02:00,CK5O223960352
51,2024-03-08,2024-03-08 09:02:00,CK5O223960333
111,2024-03-08,2024-03-08 09:02:00,CK5O223960315
668,2024-03-08,2024-03-08 09:02:00,CK5O223960333
11421,2024-03-08,2024-03-08 09:02:00,CK5O223960315
14,2024-03-08,2024-03-08 09:02:00,CK5O223960333
11525,2024-03-08,2024-03-08 09:03:00,CK5O223960315
692,2024-03-08,2024-03-08 09:03:00,CK5O223960333
11440,2024-03-08,2024-03-08 09:03:00,CK5O223960315
5,2024-03-08,2024-03-08 09:03:00,CK5O223960333
11464,2024-03-08,2024-03-08 09:03:00,CK5O223960315
118,2024-03-08,2024-03-08 09:03:00,CK5O223960333
607,2024-03-08,2024-03-08 09:03:00,CK5O223960333
11437,2024-03-08,2024-03-08 09:03:00,CK5O223960315
91,2024-03-08,2024-03-08 09:03:00,CK5O223960333
11426,2024-03-08,2024-03-08 09:03:00,CK5O223960315
499,2024-03-08,2024-03-08 09:03:00,CK5O223960333
459,2024-03-08,2024-03-08 09:03:00,CK5O223960333
659,2024-03-08,2024-03-08 09:03:00,CK5O223960333
122,2024-03-08,2024-03-08 09:03:00,CK5O223960333
10005,2024-03-08,2024-03-08 09:03:00,CK5O223960315
281,2024-03-08,2024-03-08 09:03:00,CK5O223960333
10018,2024-03-08,2024-03-08 09:04:00,CK5O223960315
472,2024-03-08,2024-03-08 09:04:00,CK5O223960297
207,2024-03-08,2024-03-08 09:04:00,CK5O223960315
425,2024-03-08,2024-03-08 09:04:00,CK5O223960333
446,2024-03-08,2024-03-08 09:04:00,CK5O223960297
11490,2024-03-08,2024-03-08 09:04:00,CK5O223960315
11504,2024-03-08,2024-03-08 09:04:00,CK5O223960315
10017,2024-03-08,2024-03-08 09:04:00,CK5O223960315
11438,2024-03-08,2024-03-08 09:04:00,CK5O223960315
611,2024-03-08,2024-03-08 09:04:00,CK5O223960333
663,2024-03-08,2024-03-08 09:04:00,CK5O223960333
11471,2024-03-08,2024-03-08 09:05:00,CK5O223960315
41,2024-03-08,2024-03-08 09:05:00,CK5O223960315
104,2024-03-08,2024-03-08 09:05:00,CK5O223960333
11478,2024-03-08,2024-03-08 09:05:00,CK5O223960315
559,2024-03-08,2024-03-08 09:05:00,CK5O223960333
55,2024-03-08,2024-03-08 09:05:00,CK5O223960333
11446,2024-03-08,2024-03-08 09:05:00,CK5O223960315
23,2024-03-08,2024-03-08 09:06:00,CK5O223960333
10012,2024-03-08,2024-03-08 09:06:00,CK5O223960315
665,2024-03-08,2024-03-08 09:06:00,CK5O223960333
533,2024-03-08,2024-03-08 09:06:00,CK5O223960333
11442,2024-03-08,2024-03-08 09:06:00,CK5O223960315
641,2024-03-08,2024-03-08 09:06:00,CK5O223960333
00011,2024-03-08,2024-03-08 09:06:00,CK5O223960352
11445,2024-03-08,2024-03-08 09:06:00,CK5O223960315
366,2024-03-08,2024-03-08 09:06:00,CK5O223960297
11495,2024-03-08,2024-03-08 09:06:00,CK5O223960315
29,2024-03-08,2024-03-08 09:06:00,CK5O223960333
11447,2024-03-08,2024-03-08 09:07:00,CK5O223960315
527,2024-03-08,2024-03-08 09:07:00,CK5O223960333
130,2024-03-08,2024-03-08 09:07:00,CK5O223960333
534,2024-03-08,2024-03-08 09:07:00,CK5O223960333
285,2024-03-08,2024-03-08 09:07:00,CK5O223960297
11414,2024-03-08,2024-03-08 09:07:00,CK5O223960315
610,2024-03-08,2024-03-08 09:07:00,CK5O223960333
538,2024-03-08,2024-03-08 09:07:00,CK5O223960333
576,2024-03-08,2024-03-08 09:07:00,CK5O223960333
11428,2024-03-08,2024-03-08 09:07:00,CK5O223960315
532,2024-03-08,2024-03-08 09:07:00,CK5O223960297
11443,2024-03-08,2024-03-08 09:07:00,CK5O223960315
705,2024-03-08,2024-03-08 09:07:00,CK5O223960333
11466,2024-03-08,2024-03-08 09:07:00,CK5O223960315
542,2024-03-08,2024-03-08 09:08:00,CK5O223960333
599,2024-03-08,2024-03-08 09:08:00,CK5O223960297
666,2024-03-08,2024-03-08 09:08:00,CK5O223960297
524,2024-03-08,2024-03-08 09:08:00,CK5O223960352
596,2024-03-08,2024-03-08 09:08:00,CK5O223960297
11434,2024-03-08,2024-03-08 09:08:00,CK5O223960315
10015,2024-03-08,2024-03-08 09:08:00,CK5O223960315
11328,2024-03-08,2024-03-08 09:08:00,CK5O223960315
11400,2024-03-08,2024-03-08 09:09:00,CK5O223960315
547,2024-03-08,2024-03-08 09:09:00,CK5O223960333
11489,2024-03-08,2024-03-08 09:09:00,CK5O223960315
614,2024-03-08,2024-03-08 09:09:00,CK5O223960333
503,2024-03-08,2024-03-08 09:09:00,CK5O223960333
680,2024-03-08,2024-03-08 09:09:00,CK5O223960333
11283,2024-03-08,2024-03-08 09:09:00,CK5O223960315
587,2024-03-08,2024-03-08 09:10:00,CK5O223960333
11507,2024-03-08,2024-03-08 09:10:00,CK5O223960315
10008,2024-03-08,2024-03-08 09:10:00,CK5O223960315
570,2024-03-08,2024-03-08 09:10:00,CK5O223960333
11302,2024-03-08,2024-03-08 09:10:00,CK5O223960315
143,2024-03-08,2024-03-08 09:10:00,CK5O223960333
11515,2024-03-08,2024-03-08 09:10:00,CK5O223960315
286,2024-03-08,2024-03-08 09:10:00,CK5O223960333
422,2024-03-08,2024-03-08 09:10:00,CK5O223960297
563,2024-03-08,2024-03-08 09:10:00,CK5O223960333
10006,2024-03-08,2024-03-08 09:10:00,CK5O223960315
502,2024-03-08,2024-03-08 09:10:00,CK5O223960333
593,2024-03-08,2024-03-08 09:10:00,CK5O223960333
11354,2024-03-08,2024-03-08 09:10:00,CK5O223960315
11472,2024-03-08,2024-03-08 09:10:00,CK5O223960315
16,2024-03-08,2024-03-08 09:10:00,CK5O223960333
213,2024-03-08,2024-03-08 09:11:00,CK5O223960315
430,2024-03-08,2024-03-08 09:11:00,CK5O223960333
18,2024-03-08,2024-03-08 09:11:00,CK5O223960297
557,2024-03-08,2024-03-08 09:11:00,CK5O223960333
454,2024-03-08,2024-03-08 09:11:00,CK5O223960333
11523,2024-03-08,2024-03-08 09:11:00,CK5O223960333
556,2024-03-08,2024-03-08 09:11:00,CK5O223960333
337,2024-03-08,2024-03-08 09:11:00,CK5O223960333
318,2024-03-08,2024-03-08 09:11:00,CK5O223960333
580,2024-03-08,2024-03-08 09:12:00,CK5O223960333
711,2024-03-08,2024-03-08 09:12:00,CK5O223960333
1,2024-03-08,2024-03-08 09:13:00,CK5O223960297
315,2024-03-08,2024-03-08 09:13:00,CK5O223960297
279,2024-03-08,2024-03-08 09:13:00,CK5O223960315
319,2024-03-08,2024-03-08 09:13:00,CK5O223960333
572,2024-03-08,2024-03-08 09:13:00,CK5O223960333
11280,2024-03-08,2024-03-08 09:13:00,CK5O223960333
293,2024-03-08,2024-03-08 09:13:00,CK5O223960333
469,2024-03-08,2024-03-08 09:13:00,CK5O223960297
40,2024-03-08,2024-03-08 09:14:00,CK5O223960333
603,2024-03-08,2024-03-08 09:14:00,CK5O223960333
53,2024-03-08,2024-03-08 09:14:00,CK5O223960315
631,2024-03-08,2024-03-08 09:14:00,CK5O223960333
190,2024-03-08,2024-03-08 09:14:00,CK5O223960333
470,2024-03-08,2024-03-08 09:14:00,CK5O223960333
11491,2024-03-08,2024-03-08 09:15:00,CK5O223960315
11496,2024-03-08,2024-03-08 09:15:00,CK5O223960315
36,2024-03-08,2024-03-08 09:15:00,CK5O223960333
608,2024-03-08,2024-03-08 09:15:00,CK5O223960333
42,2024-03-08,2024-03-08 09:15:00,CK5O223960333
10013,2024-03-08,2024-03-08 09:15:00,CK5O223960315
706,2024-03-08,2024-03-08 09:16:00,CK5O223960333
616,2024-03-08,2024-03-08 09:16:00,CK5O223960333
602,2024-03-08,2024-03-08 09:16:00,CK5O223960333
589,2024-03-08,2024-03-08 09:16:00,CK5O223960352
89,2024-03-08,2024-03-08 09:17:00,CK5O223960333
635,2024-03-08,2024-03-08 09:17:00,CK5O223960333
603,2024-03-08,2024-03-08 09:17:00,CK5O223960297
301,2024-03-08,2024-03-08 09:17:00,CK5O223960333
11527,2024-03-08,2024-03-08 09:17:00,CK5O223960315
716,2024-03-08,2024-03-08 09:17:00,CK5O223960333
52,2024-03-08,2024-03-08 09:18:00,CK5O223960315
364,2024-03-08,2024-03-08 09:18:00,CK5O223960333
11514T,2024-03-08,2024-03-08 09:18:00,CK5O223960315
11350,2024-03-08,2024-03-08 09:18:00,CK5O223960315
645,2024-03-08,2024-03-08 09:19:00,CK5O223960333
322,2024-03-08,2024-03-08 09:21:00,CK5O223960333
149,2024-03-08,2024-03-08 09:22:00,CK5O223960333
146,2024-03-08,2024-03-08 09:23:00,CK5O223960333
62,2024-03-08,2024-03-08 09:24:00,CK5O223960315
11333,2024-03-08,2024-03-08 09:24:00,CK5O223960315
114,2024-03-08,2024-03-08 09:27:00,CK5O223960333
694,2024-03-08,2024-03-08 09:27:00,CK5O223960333
11524,2024-03-08,2024-03-08 09:30:00,CK5O223960315
467,2024-03-08,2024-03-08 09:33:00,CK5O223960333
10014,2024-03-08,2024-03-08 09:36:00,CK5O223960315
11513,2024-03-08,2024-03-08 09:46:00,CK5O223960315
10001,2024-03-08,2024-03-08 09:47:00,CK5O223960315
11360,2024-03-08,2024-03-08 09:48:00,CK5O223960315
13,2024-03-08,2024-03-08 09:55:00,CK5O223960315
162,2024-03-08,2024-03-08 10:01:00,CK5O223960333
105,2024-03-08,2024-03-08 10:02:00,CK5O223960315
687,2024-03-08,2024-03-08 10:07:00,CK5O223960333
81,2024-03-08,2024-03-08 10:12:00,CK5O223960315
11510,2024-03-08,2024-03-08 10:26:00,CK5O223960315
10007,2024-03-08,2024-03-08 10:26:00,CK5O223960315
10003,2024-03-08,2024-03-08 10:35:00,CK5O223960333
102,2024-03-08,2024-03-08 10:49:00,CK5O223960315
11228,2024-03-08,2024-03-08 11:17:00,CK5O223960315
353,2024-03-08,2024-03-08 11:40:00,CK5O223960315
658,2024-03-08,2024-03-08 12:01:00,CK5O223960352
75,2024-03-08,2024-03-08 12:06:00,CK5O223960315
216,2024-03-08,2024-03-08 12:06:00,CK5O223960315
11430,2024-03-08,2024-03-08 12:14:00,CK5O223960315
292,2024-03-08,2024-03-08 12:27:00,CK5O223960315
320,2024-03-08,2024-03-08 12:27:00,CK5O223960315
309,2024-03-08,2024-03-08 12:32:00,CK5O223960315
600,2024-03-08,2024-03-08 12:37:00,CK5O223960352
338,2024-03-08,2024-03-08 12:38:00,CK5O223960315
289,2024-03-08,2024-03-08 12:51:00,CK5O223960315
354,2024-03-08,2024-03-08 12:59:00,CK5O223960315
11438,2024-03-08,2024-03-08 13:01:00,CK5O223960315
11434,2024-03-08,2024-03-08 13:03:00,CK5O223960315
249,2024-03-08,2024-03-08 13:07:00,CK5O223960315
296,2024-03-08,2024-03-08 15:00:00,CK5O223960315
11521,2024-03-08,2024-03-08 15:20:00,CK5O223960315
607,2024-03-08,2024-03-08 15:33:00,CK5O223960352
729,2024-03-08,2024-03-08 15:36:00,CK5O223960333
728,2024-03-08,2024-03-08 15:39:00,CK5O223960333
727,2024-03-08,2024-03-08 15:44:00,CK5O223960352
725,2024-03-08,2024-03-08 15:45:00,CK5O223960352
726,2024-03-08,2024-03-08 15:47:00,CK5O223960352
534,2024-03-08,2024-03-08 15:57:00,CK5O223960333
11349,2024-03-08,2024-03-08 16:00:00,CK5O223960315
195,2024-03-08,2024-03-08 16:01:00,CK5O223960315
347,2024-03-08,2024-03-08 16:30:00,CK5O223960315
351,2024-03-08,2024-03-08 16:30:00,CK5O223960315
349,2024-03-08,2024-03-08 16:30:00,CK5O223960315
162,2024-03-08,2024-03-08 16:30:00,CK5O223960352
98,2024-03-08,2024-03-08 16:32:00,CK5O223960315
11522,2024-03-08,2024-03-08 16:59:00,CK5O223960315
10019,2024-03-08,2024-03-08 17:05:00,CK5O223960315
11423,2024-03-08,2024-03-08 17:15:00,CK5O223960315
263,2024-03-08,2024-03-08 17:16:00,CK5O223960315
454,2024-03-08,2024-03-08 17:22:00,CK5O223960333
557,2024-03-08,2024-03-08 17:29:00,CK5O223960333
547,2024-03-08,2024-03-08 17:29:00,CK5O223960297
425,2024-03-08,2024-03-08 17:29:00,CK5O223960333
592,2024-03-08,2024-03-08 17:29:00,CK5O223960333
614,2024-03-08,2024-03-08 17:29:00,CK5O223960297
21,2024-03-08,2024-03-08 17:29:00,CK5O223960333
647,2024-03-08,2024-03-08 17:29:00,CK5O223960297
464,2024-03-08,2024-03-08 17:29:00,CK5O223960333
714,2024-03-08,2024-03-08 17:29:00,CK5O223960333
503,2024-03-08,2024-03-08 17:29:00,CK5O223960297
721,2024-03-08,2024-03-08 17:29:00,CK5O223960333
720,2024-03-08,2024-03-08 17:29:00,CK5O223960333
2,2024-03-08,2024-03-08 17:29:00,CK5O223960333
8,2024-03-08,2024-03-08 17:29:00,CK5O223960333
653,2024-03-08,2024-03-08 17:30:00,CK5O223960352
628,2024-03-08,2024-03-08 17:30:00,CK5O223960333
603,2024-03-08,2024-03-08 17:30:00,CK5O223960297
11469,2024-03-08,2024-03-08 17:30:00,CK5O223960315
706,2024-03-08,2024-03-08 17:30:00,CK5O223960333
89,2024-03-08,2024-03-08 17:30:00,CK5O223960352
523,2024-03-08,2024-03-08 17:30:00,CK5O223960297
11480,2024-03-08,2024-03-08 17:30:00,CK5O223960315
729,2024-03-08,2024-03-08 17:30:00,CK5O223960333
4,2024-03-08,2024-03-08 17:30:00,CK5O223960333
673,2024-03-08,2024-03-08 17:30:00,CK5O223960297
11292,2024-03-08,2024-03-08 17:30:00,CK5O223960315
583,2024-03-08,2024-03-08 17:30:00,CK5O223960352
459,2024-03-08,2024-03-08 17:30:00,CK5O223960333
316,2024-03-08,2024-03-08 17:30:00,CK5O223960297
114,2024-03-08,2024-03-08 17:30:00,CK5O223960352
11476,2024-03-08,2024-03-08 17:30:00,CK5O223960315
35,2024-03-08,2024-03-08 17:30:00,CK5O223960297
611,2024-03-08,2024-03-08 17:30:00,CK5O223960333
330,2024-03-08,2024-03-08 17:30:00,CK5O223960352
11497,2024-03-08,2024-03-08 17:30:00,CK5O223960315
146,2024-03-08,2024-03-08 17:30:00,CK5O223960333
20,2024-03-08,2024-03-08 17:30:00,CK5O223960352
527,2024-03-08,2024-03-08 17:30:00,CK5O223960297
11492,2024-03-08,2024-03-08 17:30:00,CK5O223960315
104,2024-03-08,2024-03-08 17:30:00,CK5O223960333
281,2024-03-08,2024-03-08 17:30:00,CK5O223960352
322,2024-03-08,2024-03-08 17:30:00,CK5O223960297
10,2024-03-08,2024-03-08 17:30:00,CK5O223960315
559,2024-03-08,2024-03-08 17:30:00,CK5O223960333
275,2024-03-08,2024-03-08 17:30:00,CK5O223960352
366,2024-03-08,2024-03-08 17:30:00,CK5O223960297
612,2024-03-08,2024-03-08 17:31:00,CK5O223960352
580,2024-03-08,2024-03-08 17:31:00,CK5O223960333
467,2024-03-08,2024-03-08 17:31:00,CK5O223960297
11442,2024-03-08,2024-03-08 17:31:00,CK5O223960315
636,2024-03-08,2024-03-08 17:31:00,CK5O223960333
599,2024-03-08,2024-03-08 17:31:00,CK5O223960297
589,2024-03-08,2024-03-08 17:31:00,CK5O223960352
556,2024-03-08,2024-03-08 17:31:00,CK5O223960333
502,2024-03-08,2024-03-08 17:31:00,CK5O223960352
602,2024-03-08,2024-03-08 17:31:00,CK5O223960297
11425,2024-03-08,2024-03-08 17:31:00,CK5O223960315
553,2024-03-08,2024-03-08 17:31:00,CK5O223960352
650,2024-03-08,2024-03-08 17:31:00,CK5O223960297
700,2024-03-08,2024-03-08 17:31:00,CK5O223960352
15,2024-03-08,2024-03-08 17:31:00,CK5O223960333
11417,2024-03-08,2024-03-08 17:31:00,CK5O223960315
692,2024-03-08,2024-03-08 17:31:00,CK5O223960352
596,2024-03-08,2024-03-08 17:31:00,CK5O223960297
17,2024-03-08,2024-03-08 17:31:00,CK5O223960333
11502,2024-03-08,2024-03-08 17:31:00,CK5O223960315
703,2024-03-08,2024-03-08 17:31:00,CK5O223960352
11527,2024-03-08,2024-03-08 17:31:00,CK5O223960315
725,2024-03-08,2024-03-08 17:31:00,CK5O223960352
648,2024-03-08,2024-03-08 17:31:00,CK5O223960297
364,2024-03-08,2024-03-08 17:31:00,CK5O223960333
470,2024-03-08,2024-03-08 17:31:00,CK5O223960297
685,2024-03-08,2024-03-08 17:31:00,CK5O223960352
11471,2024-03-08,2024-03-08 17:31:00,CK5O223960315
3,2024-03-08,2024-03-08 17:31:00,CK5O223960333
631,2024-03-08,2024-03-08 17:31:00,CK5O223960297
668,2024-03-08,2024-03-08 17:31:00,CK5O223960352
11400,2024-03-08,2024-03-08 17:31:00,CK5O223960315
499,2024-03-08,2024-03-08 17:31:00,CK5O223960333
635,2024-03-08,2024-03-08 17:31:00,CK5O223960297
11451,2024-03-08,2024-03-08 17:31:00,CK5O223960315
563,2024-03-08,2024-03-08 17:31:00,CK5O223960333
690,2024-03-08,2024-03-08 17:31:00,CK5O223960297
644,2024-03-08,2024-03-08 17:32:00,CK5O223960352
587,2024-03-08,2024-03-08 17:32:00,CK5O223960352
608,2024-03-08,2024-03-08 17:32:00,CK5O223960297
680,2024-03-08,2024-03-08 17:32:00,CK5O223960297
574,2024-03-08,2024-03-08 17:32:00,CK5O223960352
705,2024-03-08,2024-03-08 17:32:00,CK5O223960352
702,2024-03-08,2024-03-08 17:32:00,CK5O223960297
118,2024-03-08,2024-03-08 17:32:00,CK5O223960333
11443,2024-03-08,2024-03-08 17:32:00,CK5O223960315
285,2024-03-08,2024-03-08 17:32:00,CK5O223960297
524,2024-03-08,2024-03-08 17:32:00,CK5O223960352
149,2024-03-08,2024-03-08 17:32:00,CK5O223960333
643,2024-03-08,2024-03-08 17:32:00,CK5O223960352
11283,2024-03-08,2024-03-08 17:32:00,CK5O223960315
318,2024-03-08,2024-03-08 17:32:00,CK5O223960297
36,2024-03-08,2024-03-08 17:32:00,CK5O223960333
533,2024-03-08,2024-03-08 17:32:00,CK5O223960352
11468,2024-03-08,2024-03-08 17:32:00,CK5O223960315
532,2024-03-08,2024-03-08 17:32:00,CK5O223960297
722,2024-03-08,2024-03-08 17:32:00,CK5O223960333
91,2024-03-08,2024-03-08 17:32:00,CK5O223960352
666,2024-03-08,2024-03-08 17:32:00,CK5O223960297
645,2024-03-08,2024-03-08 17:32:00,CK5O223960352
304,2024-03-08,2024-03-08 17:32:00,CK5O223960297
11447,2024-03-08,2024-03-08 17:32:00,CK5O223960315
663,2024-03-08,2024-03-08 17:32:00,CK5O223960333
641,2024-03-08,2024-03-08 17:32:00,CK5O223960352
696,2024-03-08,2024-03-08 17:32:00,CK5O223960297
16,2024-03-08,2024-03-08 17:32:00,CK5O223960333
687,2024-03-08,2024-03-08 17:32:00,CK5O223960352
675,2024-03-08,2024-03-08 17:32:00,CK5O223960352
694,2024-03-08,2024-03-08 17:33:00,CK5O223960297
23,2024-03-08,2024-03-08 17:33:00,CK5O223960333
659,2024-03-08,2024-03-08 17:33:00,CK5O223960352
446,2024-03-08,2024-03-08 17:33:00,CK5O223960297
726,2024-03-08,2024-03-08 17:33:00,CK5O223960352
122,2024-03-08,2024-03-08 17:33:00,CK5O223960333
