TOKEN,COMCODE,PDATE,HOURS,MINUTES,MODE,PDTIME,MCIP
102,002,2023-09-03,15,25,1,2023-09-03 15:24:59.999,10.10.0.81
102,002,2023-09-03,23,46,1,2023-09-03 23:46:00.000,10.10.0.81
102,002,2023-09-04,9,47,0,2023-09-04 09:46:59.999,10.10.0.80
102,002,2023-09-04,18,44,0,2023-09-04 18:44:00.000,10.10.0.80
102,002,2023-09-04,15,20,1,2023-09-04 15:20:00.000,10.10.0.81
102,002,2023-09-04,23,44,1,2023-09-04 23:44:00.000,10.10.0.81
102,002,2023-09-05,10,8,0,2023-09-05 10:07:59.999,10.10.0.80
102,002,2023-09-05,18,47,0,2023-09-05 18:46:59.999,10.10.0.80
102,002,2023-09-05,15,13,1,2023-09-05 15:12:59.999,10.10.0.81
102,002,2023-09-05,23,52,1,2023-09-05 23:51:59.999,10.10.0.81
102,002,2023-09-06,9,47,0,2023-09-06 09:46:59.999,10.10.0.80
102,002,2023-09-06,18,44,0,2023-09-06 18:44:00.000,10.10.0.80
102,002,2023-09-06,15,14,1,2023-09-06 15:13:59.999,10.10.0.81
102,002,2023-09-06,22,32,1,2023-09-06 22:31:59.999,10.10.0.81
102,002,2023-09-07,8,40,0,2023-09-07 08:39:59.999,10.10.0.80
102,002,2023-09-07,18,43,0,2023-09-07 18:43:00.000,10.10.0.80
102,002,2023-09-07,15,4,1,2023-09-07 15:03:59.999,10.10.0.81
102,002,2023-09-07,23,43,1,2023-09-07 23:42:59.999,10.10.0.81
102,002,2023-09-09,9,44,0,2023-09-09 09:44:00.000,10.10.0.80
102,002,2023-09-09,18,43,0,2023-09-09 18:43:00.000,10.10.0.80
102,002,2023-09-09,15,5,1,2023-09-09 15:04:59.999,10.10.0.81
102,002,2023-09-09,23,46,1,2023-09-09 23:46:00.000,10.10.0.81
102,002,2023-09-10,9,21,0,2023-09-10 09:21:00.000,10.10.0.80
102,002,2023-09-10,18,43,0,2023-09-10 18:43:00.000,10.10.0.80
102,002,2023-09-10,15,23,1,2023-09-10 15:22:59.999,10.10.0.81
102,002,2023-09-10,23,38,1,2023-09-10 23:37:59.999,10.10.0.81
102,002,2023-09-11,9,40,0,2023-09-11 09:40:00.000,10.10.0.80
102,002,2023-09-11,19,32,1,2023-09-11 19:31:59.999,10.10.0.81
102,002,2023-09-12,9,44,0,2023-09-12 09:44:00.000,10.10.0.80
102,002,2023-09-12,18,46,0,2023-09-12 18:45:59.999,10.10.0.80
102,002,2023-09-12,15,19,1,2023-09-12 15:19:00.000,10.10.0.81
102,002,2023-09-12,23,35,1,2023-09-12 23:35:00.000,10.10.0.81
102,002,2023-09-13,9,49,0,2023-09-13 09:48:59.999,10.10.0.80
102,002,2023-09-13,18,37,0,2023-09-13 18:36:59.999,10.10.0.80
102,002,2023-09-13,15,16,1,2023-09-13 15:15:59.999,10.10.0.81
102,002,2023-09-13,23,6,1,2023-09-13 23:05:59.999,10.10.0.81
102,002,2023-09-14,8,50,0,2023-09-14 08:49:59.999,10.10.0.80
102,002,2023-09-14,18,47,0,2023-09-14 18:46:59.999,10.10.0.80
102,002,2023-09-14,15,11,1,2023-09-14 15:11:00.000,10.10.0.81
102,002,2023-09-14,23,49,1,2023-09-14 23:48:59.999,10.10.0.81
102,002,2023-09-15,8,48,0,2023-09-15 08:48:00.000,10.10.0.80
102,002,2023-09-15,18,47,0,2023-09-15 18:46:59.999,10.10.0.80
102,002,2023-09-15,15,15,1,2023-09-15 15:14:59.999,10.10.0.81
102,002,2023-09-15,23,40,1,2023-09-15 23:39:59.999,10.10.0.81
102,002,2023-09-16,10,44,0,2023-09-16 10:43:59.999,10.10.0.80
102,002,2023-09-16,18,43,0,2023-09-16 18:43:00.000,10.10.0.80
102,002,2023-09-16,15,26,1,2023-09-16 15:25:59.999,10.10.0.81
102,002,2023-09-16,23,37,1,2023-09-16 23:37:00.000,10.10.0.81
102,002,2023-09-18,13,19,0,2023-09-18 13:18:59.999,10.10.0.80
102,002,2023-09-18,23,36,1,2023-09-18 23:36:00.000,10.10.0.81
102,002,2023-09-19,10,6,0,2023-09-19 10:06:00.000,10.10.0.80
113,002,2023-09-01,10,22,0,2023-09-01 10:21:59.999,10.10.0.80
113,002,2023-09-01,18,47,0,2023-09-01 18:46:59.999,10.10.0.80
113,002,2023-09-01,15,17,1,2023-09-01 15:17:00.000,10.10.0.81
113,002,2023-09-01,23,45,1,2023-09-01 23:45:00.000,10.10.0.81
113,002,2023-09-03,9,50,0,2023-09-03 09:49:59.999,10.10.0.80
113,002,2023-09-03,18,53,0,2023-09-03 18:53:00.000,10.10.0.80
113,002,2023-09-03,15,48,1,2023-09-03 15:47:59.999,10.10.0.81
113,002,2023-09-03,23,10,1,2023-09-03 23:10:00.000,10.10.0.81
113,002,2023-09-04,10,58,0,2023-09-04 10:57:59.999,10.10.0.80
113,002,2023-09-04,19,7,0,2023-09-04 19:07:00.000,10.10.0.80
113,002,2023-09-04,15,21,1,2023-09-04 15:21:00.000,10.10.0.81
113,002,2023-09-04,23,33,1,2023-09-04 23:33:00.000,10.10.0.81
113,002,2023-09-05,9,44,0,2023-09-05 09:44:00.000,10.10.0.80
113,002,2023-09-05,19,2,0,2023-09-05 19:02:00.000,10.10.0.80
113,002,2023-09-05,15,12,1,2023-09-05 15:11:59.999,10.10.0.81
113,002,2023-09-05,23,15,1,2023-09-05 23:15:00.000,10.10.0.81
113,002,2023-09-06,10,13,0,2023-09-06 10:12:59.999,10.10.0.80
113,002,2023-09-06,18,57,0,2023-09-06 18:56:59.999,10.10.0.80
113,002,2023-09-06,15,19,1,2023-09-06 15:19:00.000,10.10.0.81
113,002,2023-09-06,23,31,1,2023-09-06 23:30:59.999,10.10.0.81
113,002,2023-09-07,10,14,0,2023-09-07 10:14:00.000,10.10.0.80
113,002,2023-09-07,19,3,0,2023-09-07 19:03:00.000,10.10.0.80
113,002,2023-09-07,15,20,1,2023-09-07 15:20:00.000,10.10.0.81
113,002,2023-09-07,23,0,1,2023-09-07 23:00:00.000,10.10.0.81
113,002,2023-09-08,10,2,0,2023-09-08 10:02:00.000,10.10.0.80
113,002,2023-09-08,19,13,0,2023-09-08 19:12:59.999,10.10.0.80
113,002,2023-09-08,15,24,1,2023-09-08 15:23:59.999,10.10.0.81
113,002,2023-09-08,23,17,1,2023-09-08 23:16:59.999,10.10.0.81
113,002,2023-09-09,10,15,0,2023-09-09 10:15:00.000,10.10.0.80
113,002,2023-09-09,19,0,0,2023-09-09 18:59:59.999,10.10.0.80
113,002,2023-09-09,15,20,1,2023-09-09 15:20:00.000,10.10.0.81
113,002,2023-09-09,23,32,1,2023-09-09 23:32:00.000,10.10.0.81
113,002,2023-09-10,10,38,0,2023-09-10 10:38:00.000,10.10.0.80
113,002,2023-09-10,19,35,0,2023-09-10 19:34:59.999,10.10.0.80
113,002,2023-09-10,15,38,1,2023-09-10 15:37:59.999,10.10.0.81
113,002,2023-09-10,23,50,1,2023-09-10 23:49:59.999,10.10.0.81
113,002,2023-09-11,10,13,0,2023-09-11 10:12:59.999,10.10.0.80
113,002,2023-09-11,18,57,0,2023-09-11 18:56:59.999,10.10.0.80
113,002,2023-09-11,15,14,1,2023-09-11 15:13:59.999,10.10.0.81
113,002,2023-09-11,23,31,1,2023-09-11 23:30:59.999,10.10.0.81
113,002,2023-09-12,10,10,0,2023-09-12 10:09:59.999,10.10.0.80
113,002,2023-09-12,19,1,0,2023-09-12 19:00:59.999,10.10.0.80
113,002,2023-09-12,15,23,1,2023-09-12 15:22:59.999,10.10.0.81
113,002,2023-09-12,23,32,1,2023-09-12 23:32:00.000,10.10.0.81
113,002,2023-09-13,10,1,0,2023-09-13 10:00:59.999,10.10.0.80
113,002,2023-09-13,19,16,0,2023-09-13 19:16:00.000,10.10.0.80
113,002,2023-09-13,15,28,1,2023-09-13 15:27:59.999,10.10.0.81
113,002,2023-09-13,23,31,1,2023-09-13 23:30:59.999,10.10.0.81
113,002,2023-09-14,10,1,0,2023-09-14 10:00:59.999,10.10.0.80
113,002,2023-09-14,19,7,0,2023-09-14 19:07:00.000,10.10.0.80
113,002,2023-09-14,15,50,1,2023-09-14 15:49:59.999,10.10.0.81
113,002,2023-09-14,23,33,1,2023-09-14 23:33:00.000,10.10.0.81
113,002,2023-09-15,10,6,0,2023-09-15 10:06:00.000,10.10.0.80
113,002,2023-09-15,18,54,0,2023-09-15 18:54:00.000,10.10.0.80
113,002,2023-09-15,15,40,1,2023-09-15 15:40:00.000,10.10.0.81
113,002,2023-09-15,23,7,1,2023-09-15 23:06:59.999,10.10.0.81
113,002,2023-09-16,10,10,0,2023-09-16 10:09:59.999,10.10.0.80
113,002,2023-09-16,19,4,0,2023-09-16 19:04:00.000,10.10.0.80
113,002,2023-09-16,15,37,1,2023-09-16 15:36:59.999,10.10.0.81
113,002,2023-09-16,23,6,1,2023-09-16 23:05:59.999,10.10.0.81
113,002,2023-09-18,10,13,0,2023-09-18 10:12:59.999,10.10.0.80
113,002,2023-09-18,19,48,0,2023-09-18 19:48:00.000,10.10.0.80
113,002,2023-09-18,15,23,1,2023-09-18 15:22:59.999,10.10.0.81
113,002,2023-09-18,23,23,1,2023-09-18 23:23:00.000,10.10.0.81
116,002,2023-09-01,13,39,0,2023-09-01 13:39:00.000,10.10.0.80
116,002,2023-09-01,23,55,1,2023-09-01 23:55:00.000,10.10.0.81
116,002,2023-09-02,13,37,0,2023-09-02 13:37:00.000,10.10.0.80
116,002,2023-09-02,23,50,1,2023-09-02 23:49:59.999,10.10.0.81
116,002,2023-09-03,13,39,0,2023-09-03 13:39:00.000,10.10.0.80
116,002,2023-09-03,23,48,1,2023-09-03 23:48:00.000,10.10.0.81
116,002,2023-09-04,13,28,0,2023-09-04 13:28:00.000,10.10.0.80
116,002,2023-09-04,21,27,1,2023-09-04 21:26:59.999,10.10.0.81
116,002,2023-09-05,14,3,0,2023-09-05 14:03:00.000,10.10.0.80
116,002,2023-09-05,23,52,1,2023-09-05 23:51:59.999,10.10.0.81
116,002,2023-09-06,13,42,0,2023-09-06 13:41:59.999,10.10.0.80
116,002,2023-09-06,23,48,1,2023-09-06 23:48:00.000,10.10.0.81
116,002,2023-09-07,13,55,0,2023-09-07 13:54:59.999,10.10.0.80
116,002,2023-09-07,23,52,1,2023-09-07 23:51:59.999,10.10.0.81
116,002,2023-09-09,13,35,0,2023-09-09 13:34:59.999,10.10.0.80
116,002,2023-09-09,23,44,1,2023-09-09 23:44:00.000,10.10.0.81
116,002,2023-09-10,13,39,0,2023-09-10 13:39:00.000,10.10.0.80
116,002,2023-09-10,23,45,1,2023-09-10 23:45:00.000,10.10.0.81
116,002,2023-09-11,14,51,0,2023-09-11 14:50:59.999,10.10.0.80
116,002,2023-09-11,23,32,1,2023-09-11 23:32:00.000,10.10.0.81
116,002,2023-09-13,11,2,0,2023-09-13 11:02:00.000,10.10.0.80
116,002,2023-09-13,18,40,0,2023-09-13 18:40:00.000,10.10.0.80
116,002,2023-09-13,15,21,1,2023-09-13 15:21:00.000,10.10.0.81
116,002,2023-09-13,23,0,1,2023-09-13 23:00:00.000,10.10.0.81
116,002,2023-09-14,7,44,0,2023-09-14 07:43:59.999,10.10.0.80
116,002,2023-09-14,17,27,1,2023-09-14 17:26:59.999,10.10.0.81
116,002,2023-09-15,7,8,0,2023-09-15 07:07:59.999,10.10.0.80
116,002,2023-09-15,13,44,1,2023-09-15 13:43:59.999,10.10.0.81
116,002,2023-09-16,8,6,0,2023-09-16 08:05:59.999,10.10.0.80
116,002,2023-09-16,18,56,0,2023-09-16 18:56:00.000,10.10.0.80
116,002,2023-09-16,13,25,1,2023-09-16 13:25:00.000,10.10.0.81
116,002,2023-09-16,23,37,1,2023-09-16 23:37:00.000,10.10.0.81
116,002,2023-09-18,9,32,0,2023-09-18 09:32:00.000,10.10.0.80
116,002,2023-09-18,18,38,0,2023-09-18 18:37:59.999,10.10.0.80
116,002,2023-09-18,14,46,1,2023-09-18 14:46:00.000,10.10.0.81
116,002,2023-09-18,23,35,1,2023-09-18 23:35:00.000,10.10.0.81
116,002,2023-09-19,10,11,0,2023-09-19 10:10:59.999,10.10.0.80
116,002,2023-09-19,14,39,1,2023-09-19 14:38:59.999,10.10.0.81
117,002,2023-09-01,12,53,0,2023-09-01 12:53:00.000,10.10.0.80
117,002,2023-09-01,22,9,1,2023-09-01 22:08:59.999,10.10.0.81
117,002,2023-09-02,7,11,0,2023-09-02 07:10:59.999,10.10.0.80
117,002,2023-09-02,17,28,1,2023-09-02 17:27:59.999,10.10.0.81
117,002,2023-09-03,7,22,0,2023-09-03 07:21:59.999,10.10.0.80
117,002,2023-09-03,16,55,1,2023-09-03 16:54:59.999,10.10.0.81
117,002,2023-09-05,7,10,0,2023-09-05 07:09:59.999,10.10.0.80
117,002,2023-09-05,17,34,1,2023-09-05 17:34:00.000,10.10.0.81
117,002,2023-09-06,7,9,0,2023-09-06 07:08:59.999,10.10.0.80
117,002,2023-09-06,17,23,1,2023-09-06 17:23:00.000,10.10.0.81
117,002,2023-09-07,7,11,0,2023-09-07 07:10:59.999,10.10.0.80
117,002,2023-09-07,17,8,1,2023-09-07 17:07:59.999,10.10.0.81
117,002,2023-09-08,13,11,0,2023-09-08 13:10:59.999,10.10.0.80
117,002,2023-09-08,22,21,1,2023-09-08 22:20:59.999,10.10.0.81
117,002,2023-09-09,7,6,0,2023-09-09 07:06:00.000,10.10.0.80
117,002,2023-09-09,17,7,1,2023-09-09 17:06:59.999,10.10.0.81
117,002,2023-09-10,7,15,0,2023-09-10 07:15:00.000,10.10.0.80
117,002,2023-09-10,16,48,1,2023-09-10 16:48:00.000,10.10.0.81
117,002,2023-09-12,7,4,0,2023-09-12 07:04:00.000,10.10.0.80
117,002,2023-09-12,16,55,1,2023-09-12 16:54:59.999,10.10.0.81
117,002,2023-09-13,7,0,0,2023-09-13 06:59:59.999,10.10.0.80
117,002,2023-09-13,17,0,1,2023-09-13 17:00:00.000,10.10.0.81
117,002,2023-09-14,7,3,0,2023-09-14 07:03:00.000,10.10.0.80
117,002,2023-09-14,16,26,1,2023-09-14 16:26:00.000,10.10.0.81
117,002,2023-09-15,13,2,0,2023-09-15 13:02:00.000,10.10.0.80
117,002,2023-09-15,22,17,1,2023-09-15 22:17:00.000,10.10.0.81
117,002,2023-09-16,7,2,0,2023-09-16 07:02:00.000,10.10.0.80
117,002,2023-09-16,16,50,1,2023-09-16 16:50:00.000,10.10.0.81
117,002,2023-09-17,7,6,0,2023-09-17 07:06:00.000,10.10.0.80
117,002,2023-09-17,16,36,1,2023-09-17 16:36:00.000,10.10.0.81
117,002,2023-09-18,7,9,0,2023-09-18 07:08:59.999,10.10.0.80
117,002,2023-09-18,16,7,1,2023-09-18 16:07:00.000,10.10.0.81
118,002,2023-09-01,7,3,0,2023-09-01 07:03:00.000,10.10.0.80
118,002,2023-09-01,16,54,1,2023-09-01 16:53:59.999,10.10.0.81
118,002,2023-09-02,7,19,0,2023-09-02 07:18:59.999,10.10.0.80
118,002,2023-09-02,17,7,1,2023-09-02 17:06:59.999,10.10.0.81
118,002,2023-09-03,7,9,0,2023-09-03 07:08:59.999,10.10.0.80
118,002,2023-09-03,19,23,0,2023-09-03 19:22:59.999,10.10.0.80
118,002,2023-09-03,13,33,1,2023-09-03 13:32:59.999,10.10.0.81
118,002,2023-09-03,19,23,1,2023-09-03 19:22:59.999,10.10.0.81
118,002,2023-09-03,22,49,1,2023-09-03 22:49:00.000,10.10.0.81
118,002,2023-09-04,7,16,0,2023-09-04 07:16:00.000,10.10.0.80
118,002,2023-09-04,19,54,0,2023-09-04 19:53:59.999,10.10.0.80
118,002,2023-09-04,13,56,1,2023-09-04 13:55:59.999,10.10.0.81
118,002,2023-09-04,22,37,1,2023-09-04 22:37:00.000,10.10.0.81
118,002,2023-09-05,7,18,0,2023-09-05 07:18:00.000,10.10.0.80
118,002,2023-09-05,19,24,0,2023-09-05 19:23:59.999,10.10.0.80
118,002,2023-09-05,13,23,1,2023-09-05 13:22:59.999,10.10.0.81
118,002,2023-09-05,22,44,1,2023-09-05 22:43:59.999,10.10.0.81
118,002,2023-09-06,7,4,0,2023-09-06 07:04:00.000,10.10.0.80
118,002,2023-09-06,20,1,0,2023-09-06 20:01:00.000,10.10.0.80
118,002,2023-09-06,14,57,1,2023-09-06 14:57:00.000,10.10.0.81
118,002,2023-09-06,22,51,1,2023-09-06 22:51:00.000,10.10.0.81
118,002,2023-09-07,7,14,0,2023-09-07 07:14:00.000,10.10.0.80
118,002,2023-09-07,19,36,0,2023-09-07 19:36:00.000,10.10.0.80
118,002,2023-09-07,14,11,1,2023-09-07 14:11:00.000,10.10.0.81
118,002,2023-09-07,22,57,1,2023-09-07 22:56:59.999,10.10.0.81
118,002,2023-09-09,7,18,0,2023-09-09 07:18:00.000,10.10.0.80
118,002,2023-09-09,19,24,0,2023-09-09 19:23:59.999,10.10.0.80
118,002,2023-09-09,13,13,1,2023-09-09 13:12:59.999,10.10.0.81
118,002,2023-09-09,23,22,1,2023-09-09 23:22:00.000,10.10.0.81
118,002,2023-09-10,7,4,0,2023-09-10 07:04:00.000,10.10.0.80
118,002,2023-09-10,19,13,0,2023-09-10 19:12:59.999,10.10.0.80
118,002,2023-09-10,13,27,1,2023-09-10 13:27:00.000,10.10.0.81
118,002,2023-09-10,22,58,1,2023-09-10 22:57:59.999,10.10.0.81
118,002,2023-09-11,7,18,0,2023-09-11 07:18:00.000,10.10.0.80
118,002,2023-09-11,18,38,0,2023-09-11 18:37:59.999,10.10.0.80
118,002,2023-09-11,13,42,1,2023-09-11 13:41:59.999,10.10.0.81
118,002,2023-09-11,22,30,1,2023-09-11 22:30:00.000,10.10.0.81
118,002,2023-09-12,7,18,0,2023-09-12 07:18:00.000,10.10.0.80
118,002,2023-09-12,15,56,1,2023-09-12 15:56:00.000,10.10.0.81
118,002,2023-09-13,6,27,0,2023-09-13 06:26:59.999,10.10.0.80
118,002,2023-09-13,16,24,1,2023-09-13 16:23:59.999,10.10.0.81
118,002,2023-09-16,7,7,0,2023-09-16 07:07:00.000,10.10.0.80
118,002,2023-09-16,17,7,1,2023-09-16 17:06:59.999,10.10.0.81
118,002,2023-09-17,7,25,0,2023-09-17 07:25:00.000,10.10.0.80
118,002,2023-09-17,15,59,1,2023-09-17 15:58:59.999,10.10.0.81
118,002,2023-09-18,7,18,0,2023-09-18 07:18:00.000,10.10.0.80
118,002,2023-09-18,15,19,1,2023-09-18 15:19:00.000,10.10.0.81
118,002,2023-09-19,7,53,0,2023-09-19 07:52:59.999,10.10.0.80
123,002,2023-09-02,14,19,0,2023-09-02 14:18:59.999,10.10.0.80
123,002,2023-09-02,23,35,1,2023-09-02 23:35:00.000,10.10.0.81
123,002,2023-09-03,13,39,0,2023-09-03 13:39:00.000,10.10.0.80
123,002,2023-09-03,23,32,1,2023-09-03 23:32:00.000,10.10.0.81
123,002,2023-09-04,10,28,0,2023-09-04 10:28:00.000,10.10.0.80
123,002,2023-09-04,18,26,0,2023-09-04 18:25:59.999,10.10.0.80
123,002,2023-09-04,15,53,1,2023-09-04 15:53:00.000,10.10.0.81
123,002,2023-09-04,23,29,1,2023-09-04 23:28:59.999,10.10.0.81
123,002,2023-09-05,13,16,0,2023-09-05 13:16:00.000,10.10.0.80
123,002,2023-09-05,23,20,1,2023-09-05 23:19:59.999,10.10.0.81
123,002,2023-09-06,13,45,0,2023-09-06 13:44:59.999,10.10.0.80
123,002,2023-09-06,23,30,1,2023-09-06 23:29:59.999,10.10.0.81
123,002,2023-09-07,13,19,0,2023-09-07 13:18:59.999,10.10.0.80
123,002,2023-09-07,23,25,1,2023-09-07 23:25:00.000,10.10.0.81
123,002,2023-09-08,13,30,0,2023-09-08 13:30:00.000,10.10.0.80
123,002,2023-09-08,23,26,1,2023-09-08 23:26:00.000,10.10.0.81
123,002,2023-09-09,14,11,0,2023-09-09 14:11:00.000,10.10.0.80
123,002,2023-09-09,23,27,1,2023-09-09 23:26:59.999,10.10.0.81
123,002,2023-09-10,13,51,0,2023-09-10 13:51:00.000,10.10.0.80
123,002,2023-09-10,23,26,1,2023-09-10 23:26:00.000,10.10.0.81
123,002,2023-09-11,13,47,0,2023-09-11 13:47:00.000,10.10.0.80
123,002,2023-09-11,23,26,1,2023-09-11 23:26:00.000,10.10.0.81
123,002,2023-09-12,13,0,0,2023-09-12 12:59:59.999,10.10.0.80
123,002,2023-09-12,23,23,1,2023-09-12 23:23:00.000,10.10.0.81
123,002,2023-09-13,13,27,0,2023-09-13 13:27:00.000,10.10.0.80
123,002,2023-09-13,23,7,1,2023-09-13 23:06:59.999,10.10.0.81
123,002,2023-09-14,13,36,0,2023-09-14 13:36:00.000,10.10.0.80
123,002,2023-09-14,23,27,1,2023-09-14 23:26:59.999,10.10.0.81
123,002,2023-09-15,13,25,0,2023-09-15 13:25:00.000,10.10.0.80
123,002,2023-09-15,23,13,1,2023-09-15 23:13:00.000,10.10.0.81
123,002,2023-09-16,13,40,0,2023-09-16 13:40:00.000,10.10.0.80
123,002,2023-09-16,23,13,1,2023-09-16 23:13:00.000,10.10.0.81
123,002,2023-09-17,13,45,0,2023-09-17 13:44:59.999,10.10.0.80
123,002,2023-09-17,22,15,1,2023-09-17 22:15:00.000,10.10.0.81
128,002,2023-09-01,7,9,0,2023-09-01 07:08:59.999,10.10.0.80
128,002,2023-09-01,16,8,1,2023-09-01 16:07:59.999,10.10.0.81
128,002,2023-09-03,7,40,0,2023-09-03 07:40:00.000,10.10.0.80
128,002,2023-09-03,17,19,1,2023-09-03 17:18:59.999,10.10.0.81
128,002,2023-09-04,6,40,0,2023-09-04 06:40:00.000,10.10.0.80
128,002,2023-09-04,15,59,1,2023-09-04 15:58:59.999,10.10.0.81
128,002,2023-09-05,6,41,0,2023-09-05 06:41:00.000,10.10.0.80
128,002,2023-09-05,17,6,1,2023-09-05 17:05:59.999,10.10.0.81
128,002,2023-09-06,6,41,0,2023-09-06 06:41:00.000,10.10.0.80
128,002,2023-09-06,16,56,1,2023-09-06 16:55:59.999,10.10.0.81
128,002,2023-09-07,6,41,0,2023-09-07 06:41:00.000,10.10.0.80
128,002,2023-09-07,17,18,1,2023-09-07 17:17:59.999,10.10.0.81
128,002,2023-09-08,6,42,0,2023-09-08 06:42:00.000,10.10.0.80
128,002,2023-09-08,17,36,1,2023-09-08 17:36:00.000,10.10.0.81
128,002,2023-09-09,6,42,0,2023-09-09 06:42:00.000,10.10.0.80
128,002,2023-09-09,18,15,1,2023-09-09 18:14:59.999,10.10.0.81
128,002,2023-09-11,7,11,0,2023-09-11 07:10:59.999,10.10.0.80
128,002,2023-09-11,14,40,1,2023-09-11 14:39:59.999,10.10.0.81
128,002,2023-09-15,7,10,0,2023-09-15 07:09:59.999,10.10.0.80
128,002,2023-09-15,16,59,1,2023-09-15 16:59:00.000,10.10.0.81
128,002,2023-09-16,7,28,0,2023-09-16 07:28:00.000,10.10.0.80
128,002,2023-09-17,6,47,0,2023-09-17 06:46:59.999,10.10.0.80
128,002,2023-09-17,1,28,1,2023-09-17 01:28:00.000,10.10.0.81
128,002,2023-09-17,10,52,1,2023-09-17 10:52:00.000,10.10.0.81
128,002,2023-09-18,7,26,0,2023-09-18 07:26:00.000,10.10.0.80
128,002,2023-09-18,13,13,1,2023-09-18 13:12:59.999,10.10.0.81
129,002,2023-09-01,7,15,0,2023-09-01 07:15:00.000,10.10.0.80
129,002,2023-09-01,16,52,1,2023-09-01 16:52:00.000,10.10.0.81
129,002,2023-09-02,7,11,0,2023-09-02 07:10:59.999,10.10.0.80
129,002,2023-09-02,16,58,1,2023-09-02 16:57:59.999,10.10.0.81
129,002,2023-09-03,7,12,0,2023-09-03 07:11:59.999,10.10.0.80
129,002,2023-09-03,16,41,1,2023-09-03 16:41:00.000,10.10.0.81
129,002,2023-09-04,7,13,0,2023-09-04 07:12:59.999,10.10.0.80
129,002,2023-09-04,16,31,1,2023-09-04 16:30:59.999,10.10.0.81
129,002,2023-09-05,7,7,0,2023-09-05 07:07:00.000,10.10.0.80
129,002,2023-09-05,16,26,1,2023-09-05 16:26:00.000,10.10.0.81
129,002,2023-09-06,7,13,0,2023-09-06 07:12:59.999,10.10.0.80
129,002,2023-09-06,16,52,1,2023-09-06 16:52:00.000,10.10.0.81
129,002,2023-09-07,6,57,0,2023-09-07 06:56:59.999,10.10.0.80
129,002,2023-09-07,16,42,1,2023-09-07 16:41:59.999,10.10.0.81
129,002,2023-09-11,6,38,0,2023-09-11 06:37:59.999,10.10.0.80
129,002,2023-09-11,16,14,1,2023-09-11 16:14:00.000,10.10.0.81
129,002,2023-09-12,7,13,0,2023-09-12 07:12:59.999,10.10.0.80
129,002,2023-09-12,16,40,1,2023-09-12 16:40:00.000,10.10.0.81
129,002,2023-09-13,6,57,0,2023-09-13 06:56:59.999,10.10.0.80
129,002,2023-09-13,16,24,1,2023-09-13 16:23:59.999,10.10.0.81
129,002,2023-09-14,7,5,0,2023-09-14 07:05:00.000,10.10.0.80
129,002,2023-09-14,16,19,1,2023-09-14 16:18:59.999,10.10.0.81
129,002,2023-09-15,6,57,0,2023-09-15 06:56:59.999,10.10.0.80
129,002,2023-09-15,16,58,1,2023-09-15 16:57:59.999,10.10.0.81
129,002,2023-09-16,7,6,0,2023-09-16 07:06:00.000,10.10.0.80
129,002,2023-09-16,16,17,1,2023-09-16 16:17:00.000,10.10.0.81
129,002,2023-09-17,7,6,0,2023-09-17 07:06:00.000,10.10.0.80
129,002,2023-09-17,16,37,1,2023-09-17 16:37:00.000,10.10.0.81
129,002,2023-09-19,7,0,0,2023-09-19 06:59:59.999,10.10.0.80
130,002,2023-09-01,12,57,0,2023-09-01 12:56:59.999,10.10.0.80
130,002,2023-09-01,21,49,1,2023-09-01 21:48:59.999,10.10.0.81
130,002,2023-09-02,21,5,0,2023-09-02 21:04:59.999,10.10.0.80
130,002,2023-09-03,20,51,0,2023-09-03 20:50:59.999,10.10.0.80
130,002,2023-09-03,7,53,1,2023-09-03 07:52:59.999,10.10.0.81
130,002,2023-09-04,12,52,1,2023-09-04 12:52:00.000,10.10.0.81
130,002,2023-09-05,12,57,0,2023-09-05 12:56:59.999,10.10.0.80
130,002,2023-09-05,22,7,1,2023-09-05 22:07:00.000,10.10.0.81
130,001,2023-09-06,13,19,0,2023-09-06 13:18:59.999,10.10.0.80
130,002,2023-09-06,22,33,1,2023-09-06 22:32:59.999,10.10.0.81
130,002,2023-09-07,20,43,0,2023-09-07 20:42:59.999,10.10.0.80
130,002,2023-09-08,6,21,0,2023-09-08 06:21:00.000,10.10.0.80
130,002,2023-09-08,6,21,1,2023-09-08 06:21:00.000,10.10.0.81
130,002,2023-09-08,11,53,1,2023-09-08 11:52:59.999,10.10.0.81
130,002,2023-09-12,12,55,0,2023-09-12 12:55:00.000,10.10.0.80
130,002,2023-09-12,22,8,1,2023-09-12 22:07:59.999,10.10.0.81
130,002,2023-09-13,13,8,0,2023-09-13 13:07:59.999,10.10.0.80
130,002,2023-09-13,22,8,1,2023-09-13 22:07:59.999,10.10.0.81
130,002,2023-09-14,12,49,0,2023-09-14 12:48:59.999,10.10.0.80
130,002,2023-09-14,20,3,1,2023-09-14 20:03:00.000,10.10.0.81
130,002,2023-09-15,12,51,0,2023-09-15 12:51:00.000,10.10.0.80
130,002,2023-09-15,22,13,1,2023-09-15 22:12:59.999,10.10.0.81
130,002,2023-09-16,12,53,0,2023-09-16 12:53:00.000,10.10.0.80
130,002,2023-09-16,22,7,1,2023-09-16 22:07:00.000,10.10.0.81
130,002,2023-09-17,13,13,0,2023-09-17 13:12:59.999,10.10.0.80
130,002,2023-09-17,22,8,1,2023-09-17 22:07:59.999,10.10.0.81
